EDA,ECG,Label,Left Pupil Diameter (m),Right Pupil Diameter (m),Eye Opening Left,Eye Opening Right,PERCLOS Value,Blinking
5.9305,-0.021,2,0.002860,0.002479,0.7814,0.8274,0.4366,0
5.9313,-0.0188,2,0.002725,0.002567,0.7691,0.8438,0.4366,0
5.9424,-0.0167,2,0.002714,0.002717,0.7559,0.7905,0.4365,0
5.9429,-0.0116,2,0.002307,0.002288,0.8158,0.8297,0.4365,0
5.9425,-0.007,2,0.002575,0.002469,0.7638,0.8335,0.4364,0
5.9536,-0.0005,2,0.002594,0.002554,0.7804,0.8235,0.4364,0
5.9549,0.0029,2,0.002665,0.002444,0.7779,0.8279,0.4363,0
5.9565,0.0065,2,0.002391,0.002573,0.7944,0.8471,0.4363,0
5.9682,0.0072,2,0.002555,0.002558,0.7497,0.8108,0.4362,0
5.9681,0.0183,2,0.002385,0.002171,0.8190,0.8381,0.4362,0
5.9765,0.0454,2,0.002561,0.002334,0.7502,0.7978,0.4361,0
5.9803,0.0696,2,0.002236,0.002230,0.7885,0.8219,0.4360,0
5.9895,0.1081,2,0.002421,0.002366,0.7520,0.8116,0.4360,0
5.9927,0.067,2,0.002165,0.002289,0.8197,0.8196,0.4359,0
6.0001,0.0041,2,0.002588,0.002231,0.7536,0.8262,0.4359,0
6.004,-0.0426,2,0.002313,0.002198,0.8229,0.8300,0.4358,0
6.0144,-0.0683,2,0.002615,0.002167,0.8107,0.7985,0.4358,0
6.0184,-0.0635,2,0.002250,0.002049,0.8045,0.8358,0.4357,0
6.0293,-0.0489,2,0.002309,0.002196,0.7429,0.8194,0.4357,0
6.0368,-0.0373,2,0.002123,0.002182,0.8160,0.7920,0.4356,0
6.0465,-0.0241,2,0.002367,0.002254,0.7705,0.8128,0.4356,0
6.0566,0.3987,2,0.002215,0.001960,0.8114,0.8457,0.4355,0
6.068,0.4181,2,0.002363,0.002433,0.7817,0.8208,0.4354,0
6.0794,-0.1595,2,0.002219,0.002242,0.8107,0.8194,0.4354,0
6.0911,-0.3747,2,0.002600,0.002266,0.8060,0.8026,0.4353,0
6.102,-0.1776,2,0.002106,0.002062,0.8441,0.8359,0.4353,0
6.114,-0.0122,2,0.002439,0.002231,0.8183,0.8237,0.4352,0
6.1254,0.0268,2,0.002107,0.002178,0.8371,0.8163,0.4352,0
6.1363,0.0474,2,0.002297,0.002230,0.7880,0.8192,0.4351,0
6.1479,0.0631,2,0.002076,0.001971,0.7907,0.8132,0.4351,0
6.1592,0.0755,2,0.002301,0.002279,0.7943,0.8313,0.4350,0
6.171,0.0914,2,0.002089,0.002148,0.8093,0.8283,0.4350,0
6.181,0.1084,2,0.002270,0.002270,0.8150,0.8367,0.4350,0
6.1932,0.1346,2,0.002204,0.002112,0.8045,0.8281,0.4350,0
6.2044,0.1642,2,0.002270,0.002120,0.8097,0.7971,0.4350,0
6.2164,0.1929,2,0.002101,0.001993,0.7983,0.8249,0.4350,0
6.23,0.2078,2,0.002305,0.002056,0.7720,0.8115,0.4350,0
6.2403,0.1909,2,0.002066,0.002075,0.8049,0.8479,0.4350,0
6.2531,0.0933,2,0.002495,0.002106,0.7994,0.8156,0.4350,0
6.2647,-0.0685,2,0.002248,0.002082,0.7994,0.8258,0.4350,0
6.2769,-0.2019,2,0.002315,0.002236,0.7931,0.8489,0.4350,0
6.2909,-0.2684,2,0.002198,0.002053,0.7977,0.8390,0.4350,0
6.303,-0.2734,2,0.002403,0.002287,0.7871,0.8324,0.4350,0
6.315,-0.246,2,0.002192,0.002025,0.7720,0.8108,0.4350,0
6.3285,-0.2097,2,0.002290,0.002121,0.7823,0.7983,0.4350,0
6.3416,-0.1704,2,0.002226,0.002154,0.7854,0.8408,0.4350,0
6.3545,-0.1399,2,0.002456,0.002203,0.7842,0.8216,0.4350,0
6.3694,-0.1113,2,0.002032,0.002002,0.7811,0.8234,0.4350,0
6.385,-0.0865,2,0.002240,0.002260,0.7520,0.8220,0.4349,0
6.3982,-0.0696,2,0.002113,0.002063,0.8030,0.8238,0.4349,0
6.4124,-0.0567,2,0.002380,0.002102,0.7857,0.7899,0.4348,0
6.4264,-0.0459,2,0.002106,0.002149,0.8050,0.8395,0.4347,0
6.4371,-0.0369,2,0.002447,0.002154,0.7893,0.7838,0.4347,0
6.4497,-0.0344,2,0.002255,0.002107,0.8030,0.8139,0.4347,0
6.4621,-0.027,2,0.002297,0.002302,0.7834,0.8104,0.4347,0
6.473,-0.0212,2,0.002144,0.002105,0.8125,0.8490,0.4347,0
6.4857,-0.0171,2,0.002358,0.002212,0.8219,0.7984,0.4347,0
6.4953,-0.0115,2,0.002171,0.002112,0.8175,0.8564,0.4347,0
6.5067,-0.0056,2,0.002274,0.002143,0.7793,0.7999,0.4347,0
6.5165,-0.0002,2,0.002136,0.002049,0.8105,0.8246,0.4347,0
6.53,0.0036,2,0.002458,0.002184,0.7716,0.7992,0.4347,0
6.5392,0.005,2,0.002252,0.002023,0.7955,0.8275,0.4346,0
6.5491,0.0036,2,0.002276,0.002332,0.7766,0.8080,0.4346,0
6.5573,0.0055,2,0.002230,0.002130,0.8149,0.8531,0.4345,0
6.566,0.0074,2,0.002419,0.002180,0.7677,0.8017,0.4345,0
6.5782,0.0128,2,0.002176,0.002139,0.8075,0.8114,0.4344,0
6.5868,0.031,2,0.002427,0.002091,0.7729,0.7872,0.4344,0
6.5924,0.0531,2,0.002231,0.002158,0.7885,0.8173,0.4343,0
6.6035,0.0799,2,0.002342,0.002299,0.7097,0.7543,0.4343,0
6.6118,0.0934,2,0.002241,0.002232,0.6993,0.7318,0.4342,0
6.6149,0.048,2,0.002139,0.002172,0.6516,0.6668,0.4342,0
6.6282,-0.007,2,0.001829,0.001938,0.5267,0.6185,0.4341,0
6.6336,-0.0506,2,0.001829,0.001921,0.5257,0.5603,0.4340,0
6.6408,-0.07,2,0.001817,0.002012,0.4737,0.5693,0.4340,0
6.6505,-0.0633,2,0.001919,0.002145,0.5270,0.5888,0.4339,0
6.6559,-0.0496,2,0.001963,0.002205,0.5360,0.5819,0.4339,0
6.6652,-0.0434,2,0.001893,0.002494,0.5576,0.6038,0.4338,0
6.6735,0.0262,2,0.001999,0.002280,0.5502,0.5896,0.4338,0
6.6818,0.5051,2,0.001967,0.002410,0.5978,0.6273,0.4338,0
6.6902,0.2559,2,0.002213,0.002343,0.6013,0.6199,0.4338,0
6.6991,-0.2655,2,0.002339,0.002544,0.6389,0.6342,0.4338,0
6.7015,-0.351,2,0.002367,0.002389,0.6257,0.6391,0.4338,0
6.7127,-0.0952,2,0.002396,0.002584,0.6396,0.6551,0.4338,0
6.7142,0.007,2,0.002625,0.002415,0.6452,0.6353,0.4338,0
6.7238,0.0358,2,0.002461,0.002661,0.6965,0.6520,0.4338,0
6.7284,0.0539,2,0.002648,0.002493,0.6419,0.6451,0.4338,0
6.73,0.0682,2,0.002466,0.002711,0.6927,0.6883,0.4338,0
6.7387,0.0815,2,0.002862,0.002601,0.6283,0.6639,0.4338,0
6.7394,0.0961,2,0.002360,0.002685,0.6726,0.6804,0.4338,0
6.7407,0.1179,2,0.002667,0.002477,0.6611,0.6685,0.4338,0
6.7516,0.142,2,0.002489,0.002817,0.6945,0.6912,0.4338,0
6.7524,0.1724,2,0.002811,0.002529,0.6538,0.7000,0.4338,0
6.7518,0.2023,2,0.002480,0.002673,0.7286,0.6883,0.4338,0
6.7608,0.2122,2,0.002701,0.002679,0.6776,0.6896,0.4338,0
6.7635,0.184,2,0.002402,0.002664,0.7334,0.7222,0.4338,0
6.763,0.0662,2,0.002718,0.002635,0.6984,0.7129,0.4338,0
6.764,-0.1012,2,0.002607,0.002749,0.7302,0.7053,0.4338,0
6.7636,-0.2218,2,0.002597,0.002559,0.6829,0.7061,0.4338,0
6.77,-0.2704,2,0.002570,0.002687,0.7741,0.7115,0.4338,0
6.7757,-0.2646,2,0.002526,0.002623,0.7179,0.6998,0.4338,0
6.7772,-0.2381,2,0.002555,0.002530,0.7551,0.7229,0.4338,0
6.7766,-0.203,2,0.002390,0.002598,0.7118,0.6959,0.4338,0
6.7766,-0.1658,2,0.002580,0.002643,0.7495,0.7396,0.4338,0
6.7772,-0.137,2,0.002507,0.002523,0.6967,0.7155,0.4338,0
6.7761,-0.1106,2,0.002538,0.002703,0.7224,0.7345,0.4338,0
6.7755,-0.0854,2,0.002606,0.002653,0.7129,0.7123,0.4338,0
6.7755,-0.0716,2,0.002382,0.002521,0.7745,0.7313,0.4338,0
6.7754,-0.0591,2,0.002891,0.002494,0.7249,0.7117,0.4338,0
6.7759,-0.049,2,0.002455,0.002552,0.7700,0.7293,0.4338,0
6.7764,-0.0451,2,0.002964,0.002457,0.7365,0.7354,0.4337,0
6.7752,-0.0384,2,0.002406,0.002511,0.7450,0.7265,0.4337,0
6.7757,-0.0339,2,0.002701,0.002503,0.7189,0.7478,0.4336,0
6.7755,-0.0252,2,0.002493,0.002520,0.7598,0.7185,0.4336,0
6.7761,-0.0206,2,0.002699,0.002576,0.7338,0.7226,0.4335,0
6.7759,-0.0187,2,0.002446,0.002461,0.7689,0.7421,0.4334,0
6.7751,-0.0091,2,0.002881,0.002477,0.7282,0.7370,0.4334,0
6.7757,-0.0012,2,0.002389,0.002385,0.7432,0.7322,0.4333,0
6.776,-0.0006,2,0.002975,0.002502,0.7338,0.7336,0.4333,0
6.7753,0.0019,2,0.002384,0.002450,0.7919,0.7456,0.4332,0
6.7766,0.0035,2,0.002688,0.002481,0.7263,0.7292,0.4332,0
6.7762,0.0062,2,0.002391,0.002512,0.7781,0.7246,0.4331,0
6.7764,0.0095,2,0.002536,0.002648,0.7188,0.7405,0.4331,0
6.7621,0.0211,2,0.002404,0.002471,0.7475,0.7332,0.4330,0
6.7635,0.0447,2,0.002781,0.002559,0.7237,0.7131,0.4330,0
6.7644,0.0708,2,0.002471,0.002570,0.7602,0.7372,0.4330,0
6.7635,0.107,2,0.002575,0.002559,0.6950,0.7132,0.4330,0
6.7644,0.0648,2,0.002468,0.002484,0.7456,0.7196,0.4330,0
6.7517,0.0023,2,0.002778,0.002509,0.7042,0.7054,0.4330,0
6.7514,-0.0397,2,0.002285,0.002575,0.7204,0.7121,0.4330,0
6.7497,-0.0644,2,0.002784,0.002495,0.7083,0.7158,0.4330,0
6.7517,-0.0607,2,0.002357,0.002514,0.7295,0.7110,0.4330,0
6.7413,-0.0512,2,0.002862,0.002667,0.7190,0.7253,0.4330,0
6.7375,-0.036,2,0.002493,0.002516,0.7284,0.7123,0.4330,0
6.739,-0.0121,2,0.002804,0.002536,0.6852,0.6996,0.4330,0
6.7377,0.4357,2,0.002573,0.002596,0.7259,0.7081,0.4330,0
6.7265,0.4048,2,0.002808,0.002501,0.7023,0.7112,0.4330,0
6.7268,-0.1537,2,0.002530,0.002536,0.7426,0.7072,0.4330,0
6.727,-0.3706,2,0.002877,0.002473,0.6718,0.7315,0.4330,0
6.7173,-0.1716,2,0.002554,0.002489,0.7162,0.7089,0.4330,0
6.7147,-0.0131,2,0.002865,0.002485,0.6850,0.7018,0.4330,0
6.7139,0.0304,2,0.002490,0.002407,0.7033,0.6902,0.4330,0
6.7066,0.0501,2,0.002614,0.002574,0.6719,0.7071,0.4330,0
6.7025,0.0629,2,0.002521,0.002396,0.7413,0.6963,0.4330,0
6.7007,0.0739,2,0.002755,0.002601,0.7049,0.6750,0.4330,0
6.6902,0.0883,2,0.002591,0.002447,0.7089,0.7015,0.4330,0
6.6888,0.108,2,0.002612,0.002620,0.6849,0.6900,0.4330,0
6.6774,0.1357,2,0.002468,0.002356,0.7126,0.6924,0.4330,0
6.6774,0.1604,2,0.002550,0.002560,0.6756,0.6832,0.4330,0
6.6652,0.192,2,0.002391,0.002476,0.7017,0.7120,0.4330,0
6.6656,0.213,2,0.002599,0.002490,0.6886,0.6885,0.4330,0
6.6553,0.1937,2,0.002500,0.002362,0.6981,0.7079,0.4330,0
6.653,0.0931,2,0.002861,0.002347,0.6978,0.6681,0.4330,0
6.6477,-0.069,2,0.002479,0.002505,0.7073,0.6964,0.4330,0
6.6402,-0.1979,2,0.002779,0.002481,0.6747,0.6871,0.4330,0
6.6405,-0.2583,2,0.002390,0.002446,0.7211,0.7051,0.4330,0
6.6296,-0.2689,2,0.002662,0.002587,0.6860,0.6899,0.4330,0
6.6286,-0.2457,2,0.002457,0.002497,0.7041,0.7046,0.4330,0
6.6237,-0.2075,2,0.002605,0.002703,0.6951,0.6998,0.4330,0
6.6153,-0.1699,2,0.002345,0.002526,0.7232,0.7028,0.4330,0
6.6149,-0.1388,2,0.002421,0.002662,0.6948,0.6922,0.4330,0
6.6052,-0.1079,2,0.002535,0.002502,0.7142,0.7001,0.4330,0
6.6027,-0.0834,2,0.002716,0.002534,0.6981,0.7253,0.4330,0
6.5994,-0.0691,2,0.002418,0.002632,0.7246,0.7081,0.4330,0
6.5906,-0.0568,2,0.002602,0.002637,0.6888,0.6768,0.4330,0
6.5903,-0.0441,2,0.002520,0.002636,0.6966,0.7167,0.4330,0
6.5815,-0.0403,2,0.002777,0.002706,0.6717,0.6779,0.4330,0
6.5796,-0.0322,2,0.002583,0.002451,0.6771,0.6757,0.4330,0
6.5748,-0.0258,2,0.002079,0.002242,0.5589,0.5894,0.4330,0
6.5666,-0.0204,2,0.002079,0.001880,0.4492,0.5237,0.4329,0
6.567,-0.0158,2,0.002079,0.002603,0.3471,0.3571,0.4329,0
6.5544,-0.011,2,0.002116,0.002603,0.2698,0.3316,0.4329,0
6.5556,-0.0074,2,0.002116,0.002603,0.1768,0.2120,0.4329,1
6.546,-0.0016,2,0.002116,0.002939,0.1822,0.2264,0.4329,1
6.5422,-0.0004,2,0.002116,0.002939,0.2109,0.2149,0.4329,1
6.5378,0.0007,2,0.002116,0.002939,0.3688,0.3546,0.4329,1
6.5299,0.0103,2,0.002116,0.002677,0.3574,0.4307,0.4329,1
6.5281,0.0402,2,0.002116,0.002677,0.4896,0.4262,0.4328,1
6.5174,0.0543,2,0.001980,0.002677,0.4866,0.5181,0.4327,0
6.5175,0.1016,2,0.002165,0.001929,0.6194,0.5943,0.4327,0
6.5081,0.0835,2,0.002232,0.002030,0.6600,0.6704,0.4326,0
6.5052,0.0217,2,0.002473,0.002444,0.6770,0.6708,0.4326,0
6.4997,-0.0278,2,0.002467,0.002609,0.7037,0.7084,0.4325,0
6.4934,-0.0623,2,0.002692,0.002538,0.7193,0.7149,0.4325,0
6.4901,-0.0646,2,0.002413,0.002386,0.7532,0.7395,0.4324,0
6.4818,-0.0529,2,0.002453,0.002484,0.7781,0.7296,0.4324,0
6.481,-0.0373,2,0.002366,0.002228,0.7579,0.7396,0.4323,0
6.4692,-0.0461,2,0.002400,0.002523,0.8071,0.7503,0.4323,0
6.4701,0.2,2,0.002221,0.002288,0.7750,0.7530,0.4323,0
6.4589,0.5476,2,0.002484,0.002441,0.8058,0.7440,0.4322,0
6.4571,0.0092,2,0.002423,0.002300,0.8041,0.7717,0.4322,0
6.4502,-0.3387,2,0.002386,0.002457,0.7992,0.7349,0.4322,0
6.4438,-0.2543,2,0.002355,0.002381,0.7989,0.7920,0.4322,0
6.4409,-0.0363,2,0.002530,0.002381,0.8211,0.7546,0.4322,0
6.4328,0.0215,2,0.002350,0.002334,0.8066,0.7877,0.4322,0
6.4306,0.0444,2,0.002685,0.002332,0.7906,0.7677,0.4322,0
6.419,0.0603,2,0.002503,0.002478,0.7852,0.8093,0.4322,0
6.4192,0.0738,2,0.002718,0.002459,0.7724,0.7558,0.4322,0
6.4085,0.0916,2,0.002536,0.002549,0.8138,0.8075,0.4322,0
6.4077,0.1076,2,0.002722,0.002358,0.8199,0.7399,0.4322,0
6.3983,0.1292,2,0.002467,0.002393,0.8032,0.7978,0.4322,0
6.3946,0.1563,2,0.002653,0.002430,0.7694,0.7538,0.4322,0
6.3835,0.1841,2,0.002490,0.002418,0.8337,0.7956,0.4322,0
6.3785,0.2075,2,0.002572,0.002467,0.8086,0.7869,0.4322,0
6.3705,0.2036,2,0.002434,0.002343,0.8098,0.7897,0.4322,0
6.3646,0.134,2,0.002592,0.002343,0.8321,0.7812,0.4322,0
6.3587,-0.0234,2,0.002345,0.002235,0.8095,0.8015,0.4322,0
6.348,-0.1789,2,0.002522,0.002212,0.8414,0.7808,0.4322,0
6.3457,-0.2618,2,0.002383,0.002177,0.8114,0.8039,0.4322,0
6.3377,-0.276,2,0.002588,0.002404,0.8002,0.7835,0.4322,0
6.3334,-0.2531,2,0.002442,0.002269,0.8257,0.8238,0.4322,0
6.3282,-0.2203,2,0.002576,0.002327,0.8177,0.7857,0.4322,0
6.3224,-0.1843,2,0.002335,0.002246,0.8053,0.8205,0.4322,0
6.3194,-0.1483,2,0.002522,0.002214,0.8042,0.7811,0.4322,0
6.3087,-0.1205,2,0.002353,0.002090,0.8199,0.8199,0.4322,0
6.309,-0.097,2,0.002319,0.002198,0.8018,0.7806,0.4322,0
6.2996,-0.0764,2,0.002289,0.002148,0.8319,0.8087,0.4322,0
6.2967,-0.0614,2,0.002437,0.002267,0.7881,0.7690,0.4322,0
6.2956,-0.0513,2,0.002376,0.002213,0.8315,0.8229,0.4322,0
6.2845,-0.0448,2,0.002499,0.002241,0.8434,0.7583,0.4322,0
6.2849,-0.0382,2,0.002317,0.002278,0.8283,0.8167,0.4322,0
6.2792,-0.0316,2,0.002444,0.002329,0.8279,0.7978,0.4322,0
6.2716,-0.0256,2,0.002236,0.002192,0.8007,0.8012,0.4322,0
6.2729,-0.0182,2,0.002499,0.002200,0.8070,0.7968,0.4322,0
6.2632,-0.0144,2,0.002341,0.002196,0.8164,0.8358,0.4322,0
6.2597,-0.0095,2,0.002444,0.002283,0.7856,0.7727,0.4322,0
6.2593,-0.0058,2,0.002262,0.002368,0.8192,0.8431,0.4322,0
6.2478,-0.001,2,0.002541,0.002364,0.8372,0.8032,0.4322,0
6.2481,0.0034,2,0.002305,0.002178,0.8265,0.8102,0.4322,0
6.246,0.0047,2,0.002406,0.002271,0.8365,0.7952,0.4322,0
6.2361,0.0092,2,0.002311,0.002210,0.8237,0.7969,0.4322,0
6.2351,0.0174,2,0.002500,0.002283,0.8245,0.7907,0.4322,0
6.2353,0.0442,2,0.002263,0.002096,0.8285,0.8313,0.4322,0
6.2246,0.0673,2,0.002504,0.002365,0.8107,0.7993,0.4322,0
6.2246,0.1097,2,0.002232,0.002291,0.8025,0.8220,0.4322,0
6.2233,0.0788,2,0.002519,0.002492,0.8504,0.7752,0.4322,0
6.218,0.0119,2,0.002291,0.002284,0.8333,0.8205,0.4322,0
6.2115,-0.037,2,0.002514,0.002563,0.8206,0.7814,0.4322,0
6.213,-0.0677,2,0.002353,0.002317,0.8225,0.8181,0.4322,0
6.2122,-0.0659,2,0.002489,0.002465,0.8183,0.7665,0.4322,0
6.2046,-0.0512,2,0.002381,0.002087,0.8186,0.8386,0.4322,0
6.1989,-0.0357,2,0.002498,0.002484,0.8313,0.7898,0.4322,0
6.2,-0.0269,2,0.002569,0.002227,0.8134,0.8403,0.4322,0
6.1993,0.338,2,0.002541,0.002380,0.7826,0.7826,0.4322,0
6.1945,0.4531,2,0.002419,0.002324,0.7368,0.7618,0.4322,0
6.1871,-0.1299,2,0.002250,0.002171,0.6362,0.6738,0.4322,0
6.1882,-0.3776,2,0.002250,0.002171,0.5363,0.5189,0.4322,0
6.1867,-0.1782,2,0.002250,0.002171,0.3684,0.4110,0.4322,0
6.1876,-0.0073,2,0.002657,0.002503,0.2118,0.3861,0.4323,0
6.1804,0.0293,2,0.002657,0.002503,0.1929,0.2730,0.4323,1
6.1752,0.0502,2,0.002657,0.002503,0.1929,0.2044,0.4323,1
6.1761,0.066,2,0.002657,0.002584,0.1929,0.1766,0.4323,1
6.1758,0.0816,2,0.002657,0.002584,0.1929,0.1503,0.4323,1
6.1758,0.0948,2,0.002657,0.002584,0.1257,0.1298,0.4323,1
6.1762,0.1122,2,0.002657,0.002584,0.1257,0.1054,0.4323,0
6.1703,0.1369,2,0.002657,0.002584,0.1257,0.1484,0.4324,0
6.1649,0.1681,2,0.002657,0.002584,0.1257,0.1484,0.4324,0
6.1639,0.197,2,0.002657,0.002584,0.1257,0.1484,0.4325,0
6.1638,0.2182,2,0.002657,0.002584,0.1257,0.1484,0.4325,0
6.1638,0.2016,2,0.002657,0.002584,0.1257,0.1001,0.4325,0
6.1642,0.1073,2,0.002657,0.002584,0.1257,0.1001,0.4325,0
6.1645,-0.0592,2,0.002657,0.002584,0.1257,0.1001,0.4325,0
6.1621,-0.198,2,0.002657,0.002584,0.1257,0.1001,0.4325,0
6.1517,-0.2685,2,0.002657,0.002584,0.1257,0.1001,0.4325,0
6.1501,-0.2751,2,0.002657,0.002584,0.1257,0.1001,0.4325,0
6.1508,-0.2526,2,0.002657,0.002584,0.1257,0.1001,0.4325,0
6.1518,-0.2175,2,0.002657,0.002584,0.1257,0.1001,0.4324,0
6.1514,-0.1806,2,0.002657,0.002584,0.1257,0.1001,0.4324,0
6.1504,-0.1461,2,0.002657,0.002584,0.1257,0.1001,0.4324,0
6.151,-0.1133,2,0.002657,0.002584,0.1257,0.1001,0.4324,0
6.1502,-0.0892,2,0.002657,0.002584,0.1257,0.0645,0.4324,0
6.1424,-0.0761,2,0.002657,0.002584,0.1257,0.0645,0.4324,0
6.14,-0.0599,2,0.002657,0.002584,0.1257,0.0645,0.4324,0
6.1384,-0.0524,2,0.002657,0.002584,0.1257,0.0645,0.4324,0
6.1396,-0.0439,2,0.002657,0.002584,0.1257,0.0673,0.4324,0
6.1398,-0.0369,2,0.002657,0.002584,0.1257,0.0673,0.4324,0
6.1396,-0.0303,2,0.002657,0.002584,0.1257,0.0673,0.4324,0
6.1396,-0.0226,2,0.002657,0.002584,0.1257,0.0673,0.4324,0
6.1398,-0.0226,2,0.002657,0.002584,0.1257,0.0630,0.4324,0
6.1375,-0.0193,2,0.002657,0.002584,0.1257,0.0630,0.4324,0
6.1272,-0.0133,2,0.002657,0.002584,0.1257,0.0630,0.4324,0
6.1266,-0.0024,2,0.002657,0.002584,0.1257,0.0630,0.4324,0
6.1266,0.0001,2,0.002657,0.002584,0.1257,0.0424,0.4324,0
6.127,0.0013,2,0.002657,0.002584,0.1257,0.0424,0.4324,0
6.1266,0.0005,2,0.002657,0.002584,0.1257,0.0424,0.4324,0
6.1275,0.0027,2,0.002657,0.002584,0.1257,0.0424,0.4324,0
6.1274,0.0056,2,0.002657,0.002584,0.1257,0.0799,0.4324,0
6.1261,0.0276,2,0.002657,0.002584,0.1257,0.0799,0.4323,0
6.1268,0.0505,2,0.002657,0.002584,0.1257,0.0799,0.4323,0
6.1272,0.0917,2,0.002657,0.002584,0.1257,0.0799,0.4323,0
6.1274,0.0916,2,0.002657,0.002584,0.1257,0.0799,0.4324,0
6.118,0.032,2,0.002657,0.002584,0.1257,0.0799,0.4324,0
6.114,-0.0185,2,0.002657,0.002584,0.1257,0.0585,0.4323,0
6.1142,-0.0607,2,0.002657,0.002584,0.1257,0.0585,0.4323,0
6.1148,-0.0681,2,0.002657,0.002584,0.1257,0.0585,0.4324,0
6.1144,-0.063,2,0.002657,0.002584,0.1257,0.0585,0.4324,0
6.1137,-0.0495,2,0.002657,0.002584,0.1257,0.0585,0.4325,0
6.1148,-0.0468,2,0.002657,0.002584,0.1257,0.0585,0.4325,0
6.1157,0.0823,2,0.002657,0.002584,0.1257,0.0411,0.4326,0
6.1144,0.535,2,0.002657,0.002584,0.1257,0.0411,0.4326,0
6.115,0.1229,2,0.002657,0.002584,0.1257,0.0509,0.4327,0
6.1142,-0.2948,2,0.002657,0.002584,0.1257,0.0509,0.4327,0
6.1144,-0.3176,2,0.002657,0.002584,0.1257,0.0509,0.4328,0
6.1142,-0.0684,2,0.002657,0.002584,0.1257,0.0509,0.4329,0
6.1148,0.009,2,0.002657,0.002584,0.1257,0.0675,0.4329,0
6.1149,0.0392,2,0.002657,0.002584,0.1257,0.0675,0.4330,0
6.115,0.0573,2,0.002657,0.002584,0.1257,0.0719,0.4330,0
6.1108,0.0692,2,0.002657,0.002584,0.1257,0.0719,0.4331,0
6.1028,0.0788,2,0.002657,0.002584,0.1257,0.0719,0.4331,0
6.1033,0.0946,2,0.002657,0.002584,0.1257,0.0719,0.4332,0
6.1026,0.1177,2,0.002657,0.002584,0.1257,0.0467,0.4332,0
6.1033,0.1512,2,0.002657,0.002584,0.1257,0.0467,0.4332,0
6.1028,0.1829,2,0.002657,0.002584,0.1257,0.0467,0.4332,0
6.1024,0.2059,2,0.002657,0.002584,0.1257,0.0467,0.4332,0
6.1022,0.2173,2,0.002657,0.002584,0.1257,0.0467,0.4332,0
6.102,0.1677,2,0.002657,0.002584,0.1257,0.0467,0.4332,0
6.1029,0.0306,2,0.002657,0.002584,0.1257,0.0467,0.4332,0
6.1022,-0.1384,2,0.002657,0.002584,0.1257,0.0467,0.4332,0
6.1029,-0.2511,2,0.002657,0.002584,0.1257,0.0467,0.4332,0
6.102,-0.2812,2,0.002657,0.002584,0.1257,0.0467,0.4332,0
6.1028,-0.2662,2,0.002657,0.002584,0.1257,0.0467,0.4332,0
6.1028,-0.2335,2,0.002657,0.002584,0.1257,0.0467,0.4333,0
6.1056,-0.1967,2,0.002657,0.002584,0.1257,0.0467,0.4333,0
6.1159,-0.1593,2,0.002657,0.002584,0.1257,0.0467,0.4334,0
6.1148,-0.1311,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1144,-0.1061,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1152,-0.0814,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1144,-0.0596,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1142,-0.0448,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.114,-0.0355,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1151,-0.029,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1146,-0.0279,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.114,-0.0216,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1146,-0.0185,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.115,-0.0135,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1159,-0.0079,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1258,-0.0024,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1266,0.0019,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1273,0.0043,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1258,0.0071,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1262,0.0122,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1266,0.0332,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1275,0.0531,2,0.002657,0.002584,0.1257,0.0520,0.4334,0
6.1275,0.0953,2,0.002657,0.002584,0.1257,0.0520,0.4335,0
6.1271,0.1009,2,0.002657,0.002584,0.1257,0.0520,0.4336,0
6.1285,0.0403,2,0.002657,0.002584,0.1257,0.0520,0.4336,0
6.1312,-0.0074,2,0.002657,0.002584,0.1257,0.0818,0.4336,0
6.1395,-0.0567,2,0.002657,0.002584,0.1257,0.0818,0.4336,0
6.1388,-0.0698,2,0.002657,0.002584,0.1257,0.0818,0.4336,0
6.1384,-0.0615,2,0.002657,0.002584,0.1257,0.0818,0.4336,0
6.1389,-0.044,2,0.002657,0.002584,0.1257,0.0818,0.4336,0
6.1399,-0.0475,2,0.002657,0.002584,0.1257,0.0818,0.4336,0
6.1405,0.0607,2,0.002657,0.002584,0.1257,0.0818,0.4336,0
6.1386,0.5453,2,0.002657,0.002584,0.1257,0.0818,0.4336,0
6.1398,0.1519,2,0.002657,0.002584,0.1257,0.0818,0.4336,0
